symbol,company,anex,acqName,date,pid,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,tdpTransactionType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
PIGL,Power & Instrumentation (Gujarat) Limited,7(2),POWER INFRA CONS PRIVATE LIMITED,12-Jul-2025 16:38,1185265,0,0,0,0,Warrants,200000,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185265_1481619_12072025043839_WEB.xml,Promoter Group,490000,2.31,12562500,Warrants,290000,1.37,10-Jul-2025,10-Jul-2025,12-Jul-2025,Conversion of security,-,NA,-
PIGL,Power & Instrumentation (Gujarat) Limited,7(2),POWER INFRA CONS PRIVATE LIMITED,12-Jul-2025 16:38,1185265,0,0,0,0,Equity Shares,200000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185265_1481619_12072025043839_WEB.xml,Promoter Group,1160000,5.48,15750000,Equity Shares,1360000,6.42,10-Jul-2025,10-Jul-2025,12-Jul-2025,Conversion of security,-,NA,-
RILINFRA,Rachana Infrastructure Limited,7(2),GIRISHKUMAR OCHCHHAVLAL RAVAL,12-Jul-2025 15:58,1185263,0,0,0,0,Equity Shares,2700,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185263_1481573_12072025035821_WEB.xml,Promoters,5901881,31.72,109242,Equity Shares,5904581,31.74,11-Jul-2025,11-Jul-2025,12-Jul-2025,Market Purchase,-,NSE,-
M&M,Mahindra & Mahindra Limited,7(2),Ashish Sophat,11-Jul-2025 23:49,1185261,0,0,0,0,Equity Shares,300,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185261_1481408_11072025114931_WEB.xml,Employees/Designated Employees,3202,0,907863,Equity Shares,2902,0,09-May-2025,09-May-2025,11-Jul-2025,Market Sale,-,NSE,-
MASTEK,Mastek Limited,7(2),Raman Sapra,11-Jul-2025 19:39,1185259,0,0,0,0,Equity Shares,2652,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185259_1481300_11072025073912_WEB.xml,Employees/Designated Employees,30498,0.1,13260,Equity Shares,33150,0.11,11-Jul-2025,11-Jul-2025,11-Jul-2025,ESOP,-,NA,-
MASTEK,Mastek Limited,7(2),Priyanka Agarwal,11-Jul-2025 19:39,1185259,0,0,0,0,Equity Shares,10,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185259_1481300_11072025073912_WEB.xml,Employees/Designated Employees,Nil,0,50,Equity Shares,10,0,11-Jul-2025,11-Jul-2025,11-Jul-2025,ESOP,-,NA,-
VINCOFE,Vintage Coffee And Beverages Limited,7(2),Balakrishna Tati,11-Jul-2025 18:21,1185257,0,0,0,0,Equity Shares,5000000,Pledge,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185257_1481189_11072025062107_WEB.xml,Promoters,19769586,15.2,672500000,Equity Shares,19769586,15.2,09-Jul-2025,11-Jul-2025,11-Jul-2025,Pledge Creation,-,NA,-
HOMESFY,Homesfy Realty Limited,7(2),Ashish Kukreja,11-Jul-2025 17:13,1185255,0,0,0,0,Equity Shares,300,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185255_1481051_11072025051343_WEB.xml,Promoters,1514412,46.94,87000,Equity Shares,1514712,46.95,10-Jul-2025,11-Jul-2025,11-Jul-2025,Market Purchase,-,NSE,-
SHRENIK,Shrenik Limited,7(2),Shrenik Sudhir Vimawala,11-Jul-2025 16:28,1185253,0,0,0,0,Equity Shares,2510320,Pledge Invoke,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185253_1480952_11072025042802_WEB.xml,Director,156666159,25.6,1520742,Equity Shares,154155839,25.18,22-Mar-2025,26-Jun-2025,11-Jul-2025,Invocation of pledge,-,NSE,-
COOLCAPS,Cool Caps Industries Limited,7(2),Bishal Sarawogi,11-Jul-2025 15:53,1185251,0,0,0,0,Equity Shares,500000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185251_1480891_11072025035327_WEB.xml,Promoter Group,Nil,0,1000000,Equity Shares,500000,0.43,10-Jul-2025,10-Jul-2025,10-Jul-2025,Gift,-,NA,-
COOLCAPS,Cool Caps Industries Limited,7(2),Vanshay Goenka,11-Jul-2025 15:53,1185251,0,0,0,0,Equity Shares,500000,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185251_1480891_11072025035327_WEB.xml,Promoters,2727800,2.35,1000000,Equity Shares,2227800,1.92,10-Jul-2025,10-Jul-2025,10-Jul-2025,Gift,-,NA,-
RILINFRA,Rachana Infrastructure Limited,7(2),GIRISHKUMAR OCHCHHAVLAL RAVAL,11-Jul-2025 12:55,1185248,0,0,0,0,Equity Shares,2400,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185248_1480693_11072025125511_WEB.xml,Promoters,5899481,31.71,98328,Equity Shares,5901881,31.72,10-Jul-2025,10-Jul-2025,11-Jul-2025,Market Purchase,-,NSE,-
SHAH,Shah Metacorp Limited,7(2),Mona Viral Shah,11-Jul-2025 00:08,1185245,0,0,0,0,Equity Shares,2913764,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185245_1480531_11072025120847_WEB.xml,Promoters,103706084,15.27,13723828,Equity Shares,106619848,0.12,04-Jul-2025,04-Jul-2025,08-Jul-2025,-,-,NA,-
SHAH,Shah Metacorp Limited,7(2),Viral Mukund Shah,11-Jul-2025 00:08,1185245,0,0,0,0,Equity Shares,36264586,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185245_1480531_11072025120847_WEB.xml,Promoters,32140651,4,170806200,Equity Shares,68405237,7.78,04-Jul-2025,04-Jul-2025,08-Jul-2025,-,-,NA,-
YASHOPTICS,Yash Optics & Lens Limited,7(2),TARUN MANHARLAL DOSHI,10-Jul-2025 19:18,1185243,0,0,0,0,Equity Shares,3200,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185243_1480437_10072025071818_WEB.xml,Promoters,5476371,22.11,262400,Equity Shares,5479571,22.13,09-Jul-2025,09-Jul-2025,09-Jul-2025,Market Purchase,-,NSE,-
YASHOPTICS,Yash Optics & Lens Limited,7(2),DHARMENDRA MANHARLAL DOSHI,10-Jul-2025 19:18,1185243,0,0,0,0,Equity Shares,3200,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185243_1480437_10072025071818_WEB.xml,Promoters,5383400,21.75,258400,Equity Shares,5386600,21.76,10-Jul-2025,10-Jul-2025,10-Jul-2025,Market Purchase,-,NSE,-
RILINFRA,Rachana Infrastructure Limited,7(2),GIRISHKUMAR OCHCHHAVLAL RAVAL,10-Jul-2025 18:18,1185241,0,0,0,0,Equity Shares,500,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185241_1480355_10072025061849_WEB.xml,Promoters,5898981,31.71,20480,Equity Shares,5899481,31.71,09-Jul-2025,09-Jul-2025,10-Jul-2025,Market Purchase,-,NSE,-
HOMESFY,Homesfy Realty Limited,7(2),Ashish Kukreja,10-Jul-2025 17:56,1185239,0,0,0,0,Equity Shares,300,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185239_1480309_10072025055657_WEB.xml,Promoters,1514112,46.93,87000,Equity Shares,1514412,46.94,09-Jul-2025,10-Jul-2025,10-Jul-2025,Market Purchase,-,NSE,-
TEJASCARGO,Tejas Cargo India Limited,7(2),Chander Bindel,10-Jul-2025 17:21,1185237,0,0,0,0,Equity Shares,3200,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185237_1480232_10072025052106_WEB.xml,Promoters,8830534,36.96,680086,Equity Shares,8833734,36.97,08-Jul-2025,08-Jul-2025,10-Jul-2025,Market Purchase,-,NSE,-
TEJASCARGO,Tejas Cargo India Limited,7(2),Chander Bindel,10-Jul-2025 17:20,1185236,0,0,0,0,Equity Shares,3200,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185236_1480229_10072025052026_WEB.xml,Promoters,8830534,36.96,680086,Equity Shares,8833734,36.97,08-Jul-2025,08-Jul-2025,10-Jul-2025,Market Purchase,-,NSE,-
GRCL,Gayatri Rubbers And Chemicals Limited,7(2),SHILP CHOTAI,10-Jul-2025 16:34,1185233,0,0,0,0,Equity Shares,3000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185233_1480152_10072025043445_WEB.xml,Promoters,1013500,17.66,1118280,Equity Shares,1016500,17.72,10-Jul-2025,10-Jul-2025,10-Jul-2025,Market Purchase,-,NSE,-
TEJASCARGO,Tejas Cargo India Limited,7(2),Manish Bindal,10-Jul-2025 16:20,1185231,0,0,0,0,Equity Shares,3200,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185231_1480120_10072025042025_WEB.xml,Promoters,8863406,37.1,706438,Equity Shares,8866606,37.11,08-Jul-2025,08-Jul-2025,09-Jul-2025,Market Purchase,-,NSE,-
ETHOSLTD,Ethos Limited,7(2),SABOO VENTURES LLP,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,3953,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Promoter Group,36166,0.15,7115400,Equity Shares,40119,0.15,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ETHOSLTD,Ethos Limited,7(2),JAI VARDHAN SABOO,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,5293,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Promoter Group,48422,0.2,9527400,Equity Shares,53715,0.2,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ETHOSLTD,Ethos Limited,7(2),MAHEN DISTRIBUTION LIMITED,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,1130199,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Promoters,754640,3.08,2034358200,Equity Shares,1884839,7.04,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ETHOSLTD,Ethos Limited,7(2),KDDL LIMITED,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,11058,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Promoters,11513877,47.03,19904400,Equity Shares,11524935,43.07,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ETHOSLTD,Ethos Limited,7(2),NARENDRA KUMAR S MOHATTA,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,1850,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Promoter Group,19779,0.08,3330000,Equity Shares,21629,0.08,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ETHOSLTD,Ethos Limited,7(2),ANIL KHANNA,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,481,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Director,4400,0.02,865800,Equity Shares,4881,0.02,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ETHOSLTD,Ethos Limited,7(2),JUHI CHATURVEDI,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,728,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Employees/Designated Employees,6663,0.03,1310400,Equity Shares,7391,0.03,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ETHOSLTD,Ethos Limited,7(2),VBL INNOVATIONS PRIVATE LIMITED,09-Jul-2025 18:32,1185226,0,0,0,0,Equity Shares,558,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185226_1479622_09072025063210_WEB.xml,Promoter Group,6000,0.02,1004400,Equity Shares,6558,0.02,07-Jul-2025,07-Jul-2025,08-Jul-2025,Others,-,NA,-
ACCENTMIC,Accent Microcell Limited,7(2),SHAILESHBHAI ARJANBHAI PATEL,09-Jul-2025 17:31,1185222,0,0,0,0,Equity Shares,23380,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185222_1479500_09072025053158_WEB.xml,Promoter Group,157000,0.75,3156300,Equity Shares,180380,0.75,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
ACCENTMIC,Accent Microcell Limited,7(2),VINODBHAI MANIBHAI PATEL,09-Jul-2025 17:31,1185222,0,0,0,0,Equity Shares,480620,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185222_1479500_09072025053158_WEB.xml,Promoters,3228000,15.34,64883700,Equity Shares,3708620,15.46,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
ACCENTMIC,Accent Microcell Limited,7(2),NITIN JASVANTBHAI PATEL,09-Jul-2025 17:31,1185222,0,0,0,0,Equity Shares,488600,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185222_1479500_09072025053158_WEB.xml,Promoters,3281000,15.59,65961000,Equity Shares,3769600,15.71,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
ACCENTMIC,Accent Microcell Limited,7(2),GHANSHYAM ARJANBHAI PATEL,09-Jul-2025 17:31,1185222,0,0,0,0,Equity Shares,391580,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185222_1479500_09072025053158_WEB.xml,Promoters,2630400,12.5,52863300,Equity Shares,3021980,12.6,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
ACCENTMIC,Accent Microcell Limited,7(2),JITENDRA VADILAL PATEL,09-Jul-2025 17:31,1185222,0,0,0,0,Equity Shares,11340,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185222_1479500_09072025053158_WEB.xml,Promoter Group,81000,0.38,1530900,Equity Shares,92340,0.38,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
ACCENTMIC,Accent Microcell Limited,7(2),VASANT VADILAL PATEL,09-Jul-2025 17:31,1185222,0,0,0,0,Equity Shares,287980,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185222_1479500_09072025053158_WEB.xml,Promoters,1934100,9.19,38877300,Equity Shares,2222080,9.26,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
ACCENTMIC,Accent Microcell Limited,7(2),ARVINDBHAI MANIBHAI PATE,09-Jul-2025 17:26,1185220,0,0,0,0,Equity Shares,18900,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185220_1479487_09072025052605_WEB.xml,Promoter Group,135000,0.64,2551500,Equity Shares,153900,0.64,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
HOMESFY,Homesfy Realty Limited,7(2),Ashish Kukreja,09-Jul-2025 17:17,1185219,0,0,0,0,Equity Shares,300,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185219_1479468_09072025051701_WEB.xml,Promoters,1513812,46.92,87600,Equity Shares,1514112,46.93,08-Jul-2025,09-Jul-2025,09-Jul-2025,Market Purchase,-,NSE,-
ACCENTMIC,Accent Microcell Limited,7(2),ARVINDBHAI MANIBHAI PATE,09-Jul-2025 17:10,1185217,0,0,0,0,Equity Shares,18900,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185217_1479455_09072025051016_WEB.xml,Promoter Group,135000,0.64,2551500,Equity Shares,153900,0.64,02-Jul-2025,02-Jul-2025,09-Jul-2025,Public Right,-,NSE,-
ABSMARINE,ABS Marine Services Limited,7(2),Oceandeep Energies Private Limited,09-Jul-2025 15:44,1185214,0,0,0,0,Equity Shares,500,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185214_1479310_09072025034456_WEB.xml,Promoter Group,36500,0.14,102425,Equity Shares,37000,0.15,04-Jul-2025,04-Jul-2025,08-Jul-2025,Market Purchase,-,NSE,-
TEJASCARGO,Tejas Cargo India Limited,7(2),Manish Bindal,09-Jul-2025 12:49,1185211,0,0,0,0,Equity Shares,800,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185211_1479155_09072025124904_WEB.xml,Promoters,8862606,37.09,168199,Equity Shares,8863406,37.1,07-Jul-2025,07-Jul-2025,08-Jul-2025,Market Purchase,-,NSE,-
ADSL,Allied Digital Services Limited,7(2),Dayanidhi Padhy,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,1000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,15,0,20000,Equity Shares,1015,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Ravindra Deshpande,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,1250,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,1207,0,25000,Equity Shares,2457,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Deepak Shetty,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,5000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,100000,Equity Shares,5000,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Nadim Budye,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,8000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,160000,Equity Shares,8000,0.01,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Donald R Grimes,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,3750,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,75000,Equity Shares,3750,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Deepak Shukla,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,300,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,6000,Equity Shares,300,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Fredrick David  Parlato,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,3750,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,75000,Equity Shares,3750,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Yogesh Gaikwad,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,8000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,160000,Equity Shares,8000,0.01,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Joshua S Kendall,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,3750,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,75000,Equity Shares,3750,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Jayesh Sonar,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,3000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,500,0,60000,Equity Shares,3500,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Devang Vora,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,5000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,100000,Equity Shares,5000,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Pradeep Rawat,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,1000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,Nil,0,20000,Equity Shares,1000,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
ADSL,Allied Digital Services Limited,7(2),Pradeep Parab,08-Jul-2025 20:00,1185208,0,0,0,0,Equity Shares,1750,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185208_1478997_08072025080018_WEB.xml,-,3350,0,35000,Equity Shares,5100,0,08-Jul-2025,08-Jul-2025,08-Jul-2025,ESOP,-,NA,-
SUNREST,Sunrest Lifescience Limited,7(2),BHAGYESH KIRITBHAI PAREKH,08-Jul-2025 18:05,1185205,0,0,0,0,Equity Shares,72000,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185205_1478886_08072025060525_WEB.xml,Promoters,627000,14.61,3628800,Equity Shares,555000,12.93,07-Jul-2025,07-Jul-2025,08-Jul-2025,Market Sale,-,NSE,-
GSTL,Globesecure Technologies Limited,7(2),RAGAVAN RAJKUMAR,08-Jul-2025 17:27,1185193,0,0,0,0,Equity Shares,400000,Pledge,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185193_1478823_08072025052724_WEB.xml,Promoters,2980880,15.61,5720000,Equity Shares,2980880,15.61,07-Jul-2025,07-Jul-2025,08-Jul-2025,Pledge Creation,-,NA,-
NAUKRI,Info Edge (India) Limited,7(2),Info Edge Employees Stock Option Plan Trust,08-Jul-2025 16:52,1185187,0,0,0,0,Equity Shares,1176,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185187_1478773_08072025045259_WEB.xml,Other,576980,0.09,2352,Equity Shares,575804,0.09,07-Jul-2025,07-Jul-2025,07-Jul-2025,ESOP,-,NA,-
RBS,Ramdevbaba Solvent Limited,7(2),Tushar Ramesh Mohata,08-Jul-2025 15:58,1185185,0,0,0,0,Equity Shares,12800,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185185_1478676_08072025035803_WEB.xml,Promoters,3759050,16.44,1461237,Equity Shares,3771850,16.5,02-Jul-2025,03-Jul-2025,04-Jul-2025,Market Purchase,-,NSE,-
RBS,Ramdevbaba Solvent Limited,7(2),Preeti Nilesh Mohata,08-Jul-2025 15:58,1185185,0,0,0,0,Equity Shares,19200,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185185_1478676_08072025035803_WEB.xml,Promoter Group,20800,0.09,2223719,Equity Shares,40000,0.17,03-Jul-2025,04-Jul-2025,07-Jul-2025,Market Purchase,-,NSE,-
DENTALKART,Vasa Denticity Limited,7(2),NAKUL VARSHNEY,08-Jul-2025 15:32,1185183,0,0,0,0,Equity Shares,5000,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185183_1478638_08072025033213_WEB.xml,Promoters,179500,1.08,3150000,Equity Shares,174500,1.05,27-Jun-2025,27-Jun-2025,07-Jul-2025,Market Sale,-,-,-
DENTALKART,Vasa Denticity Limited,7(2),Manish Kumar,08-Jul-2025 15:32,1185183,0,0,0,0,Equity Shares,56750,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185183_1478638_08072025033213_WEB.xml,Promoters,311000,1.87,36021325,Equity Shares,254250,1.53,27-May-2025,06-Jun-2025,07-Jul-2025,Market Sale,-,-,-
HDBFS,HDB Financial Services Limited,7(2),HDFC Bank Limited,07-Jul-2025 20:23,1185180,0,0,0,0,Equity Shares,135135135,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185180_1478392_07072025082349_WEB.xml,Promoters,750596670,94.32,99999999900,Equity Shares,615461535,74.19,02-Jul-2025,02-Jul-2025,04-Jul-2025,Others,-,NSE,-
YASHOPTICS,Yash Optics & Lens Limited,7(2),TARUN MANHARLAL DOSHI,07-Jul-2025 19:09,1185178,0,0,0,0,Equity Shares,1600,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185178_1478346_07072025070959_WEB.xml,Promoters,5474771,22.1,129600,Equity Shares,5476371,22.11,07-Jul-2025,07-Jul-2025,07-Jul-2025,Market Purchase,-,NSE,-
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,07-Jul-2025 18:58,1185176,0,0,0,0,Equity Shares,2440,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185176_1478328_07072025065825_WEB.xml,Other,659905,1.38,3497252,Equity Shares,657465,1.37,05-Jul-2025,05-Jul-2025,07-Jul-2025,Off Market,-,NA,-
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,07-Jul-2025 18:58,1185176,0,0,0,0,Equity Shares,2755,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185176_1478328_07072025065825_WEB.xml,Other,657465,1.37,3948742,Equity Shares,654710,1.37,05-Jul-2025,05-Jul-2025,07-Jul-2025,Off Market,-,NA,-
SUVEN,Suven Life Sciences Limited,7(2),Jasti Property and Equity Holdings Private Limited,07-Jul-2025 18:47,1185174,0,0,0,0,Warrants,31768764,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185174_1478317_07072025064711_WEB.xml,Promoter Group,Nil,0,4257014376,Warrants,31768764,0,03-Jul-2025,03-Jul-2025,04-Jul-2025,Preferential Offer,-,NA,-
THOMASCOOK,Thomas Cook  (India)  Limited,7(3),IDBI Trusteeship Services Limited,07-Jul-2025 18:31,1185172,0,0,0,0,Equity Shares,20467,Sell,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185172_1478302_07072025063102_WEB.xml,-,4709297,1,866105,Equity Shares,4688830,1,03-Jul-2025,04-Jul-2025,07-Jul-2025,ESOP,-,NA,-
ZOTA,Zota Health Care LImited,7(2),BHIKHALAL CHHOTALAL DOSHI,07-Jul-2025 17:46,1185169,0,0,0,0,Equity Shares,14734,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185169_1478238_07072025054618_WEB.xml,Promoter Group,4912,0.02,5624704,Equity Shares,19646,0.07,02-Jul-2025,02-Jul-2025,04-Jul-2025,Preferential Offer,-,NA,-
ABSMARINE,ABS Marine Services Limited,7(2),OceandeepEnergies Private Limited,07-Jul-2025 12:37,1185164,0,0,0,0,Equity Shares,9000,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185164_1477958_07072025123723_WEB.xml,Promoter Group,27500,0.11,1919250,Equity Shares,36500,0.14,03-Jul-2025,03-Jul-2025,05-Jul-2025,Market Purchase,-,NSE,-
RILINFRA,Rachana Infrastructure Limited,7(2),GIRISHKUMAR OCHCHHAVLAL RAVAL,05-Jul-2025 12:12,1185161,0,0,0,0,Equity Shares,2400,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185161_1477665_05072025121243_WEB.xml,Promoters,5896581,31.69,98352,Equity Shares,5898981,31.71,04-Jul-2025,04-Jul-2025,05-Jul-2025,Market Purchase,-,NSE,-
TEJASCARGO,Tejas Cargo India Limited,7(2),Manish Bindal,05-Jul-2025 11:22,1185158,0,0,0,0,Equity Shares,3200,Buy,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185158_1477646_05072025112217_WEB.xml,Promoters,8853806,37.06,624779,Equity Shares,8857006,37.07,02-Jul-2025,02-Jul-2025,04-Jul-2025,Market Purchase,-,NSE,-
